usages,parent,amount,key,subtotal,categories
5910974510923776,5646620347596800,15.03,5426227322028032,,[u'waste water']
5629499534213120,5646620347596800,0.0,5707702298738688,,[u'Street light']
4785074604081152,5646620347596800,23.49,5848439787094016,,[u'Garbage charge']
6192449487634432,5646620347596800,7.8,5989177275449344,,[u'fire protection']
5066549580791808,5646620347596800,20.42,6270652252160000,,[u'storm water']
6192449487634432,5646620347596800,100.22,6552127228870656,,[u'electric charge']
5629499534213120,5647648723828736,1.85,4863277368606720,,[u'meter fee']
5629499534213120,5647648723828736,160.68,5144752345317376,,[u'energy charge']
5629499534213120,5647648723828736,12.84,5426227322028032,,[u'tax']
5629499534213120,5647648723828736,11.5,5707702298738688,,[u'basic charge']
5629499534213120,5647648723828736,0.0,5989177275449344,,[u'franchise fee']
5629499534213120,5647648723828736,12.73,6270652252160000,,[u'pca']
5629499534213120,5647648723828736,2.26,6552127228870656,,[u'late fee']
5629499534213120,5648554290839552,10.27,5144752345317376,,[u'Fuel & Materials']
5629499534213120,5648554290839552,65.0,5707702298738688,,[u'Trash']
5629499534213120,5648554290839552,12.8,6270652252160000,,[u'Tax']
5629499534213120,5649050225344512,1.85,4863277368606720,,[u'meter fee']
5629499534213120,5649050225344512,59.64,5144752345317376,,[u'energy charge']
5629499534213120,5649050225344512,-207.28,5426227322028032,,[u'credit']
5629499534213120,5649050225344512,9.5,5707702298738688,,[u'basic charge']
5629499534213120,5649050225344512,0.0,5989177275449344,,[u'HPS Overhead']
5629499534213120,5649050225344512,3.76,6270652252160000,,[u'pca']
5629499534213120,5649202965118976,25.0,4863277368606720,,[u'basic service']
5629499534213120,5649202965118976,0.0,5144752345317376,,[u'distribution']
5629499534213120,5649202965118976,0.0,5426227322028032,,[u'cost of gas']
5629499534213120,5649202965118976,0.0,5707702298738688,,[u'gas affordability']
5629499534213120,5649202965118976,0.0,5989177275449344,,[u'resource adjustment']
5629499534213120,5649202965118976,1.25,6270652252160000,,[u'city fee']
5629499534213120,5649391675244544,12.39,5144752345317376,,[u'Fuel & Material']
5629499534213120,5649391675244544,76.47,5707702298738688,,[u'Trash']
5629499534213120,5649391675244544,15.11,6270652252160000,,[u'Tax']
5629499534213120,5649521866440704,8.0,4863277368606720,,[u'basic charge']
5629499534213120,5649521866440704,0.0,5144752345317376,,[u'delivery charge']
5629499534213120,5649521866440704,0.0,5426227322028032,,[u'decoupling adjustment']
5629499534213120,5649521866440704,0.0,5707702298738688,,[u'gas affordability']
5629499534213120,5649521866440704,0.39,5989177275449344,,[u'interim rate adjustment']
5629499534213120,5649521866440704,0.58,6270652252160000,,[u'tax']
5629499534213120,5649521866440704,0.0,6552127228870656,,[u'cost of gas']
5066549580791808,5649952705347584,60.41,5144752345317376,,[u'toter rel']
5629499534213120,5649952705347584,27.16,5707702298738688,,[u'toter rel rcy']
5629499534213120;5066549580791808,5649952705347584,41.69,6270652252160000,129.28,[u'other']
5910974510923776,5650665401483264,7.8,4722539880251392,,[u'fire protection']
5066549580791808,5650665401483264,7.7,4863277368606720,,[u'water charge']
5066549580791808,5650665401483264,20.42,5144752345317376,,[u'storm water']
5629499534213120,5650665401483264,3.99,5285489833672704,,[u'MN Solid waste']
6192449487634432,5650665401483264,0.0,5426227322028032,,[u'Street light']
5629499534213120,5650665401483264,5.5,5707702298738688,,[u'pest and forestry charge']
5910974510923776,5650665401483264,81.49,5848439787094016,,[u'electric charge']
4785074604081152,5650665401483264,13.23,5989177275449344,,[u'waste water']
5629499534213120,5650665401483264,23.49,6270652252160000,,[u'Garbage charge']
5066549580791808,5650665401483264,0.0,6552127228870656,,[u'annual service connection fee']
5629499534213120,5651124426113024,100.52,4863277368606720,,[u'County Environmental']
5629499534213120,5651124426113024,142.8,5144752345317376,,[u'Basic Service']
5629499534213120,5651124426113024,3.25,5707702298738688,,[u'Admin Fee']
5629499534213120,5651124426113024,32.25,5989177275449344,,[u'Tax']
5629499534213120,5651124426113024,46.86,6270652252160000,,[u'Fuel/Environmental']
5629499534213120;5066549580791808,5652383656837120,62.94,4863277368606720,238.53,[u'other']
5066549580791808,5652383656837120,9.31,5144752345317376,,[u'Lighting']
5629499534213120,5652383656837120,152.55,5707702298738688,,[u'Energy Charge']
5629499534213120;5066549580791808,5652383656837120,13.73,6270652252160000,,[u'Power Cost Adjustment']
5629499534213120,5652720409116672,2.06,4863277368606720,,[u'gas affordability']
5629499534213120,5652720409116672,60.35,5144752345317376,,[u'distribution']
5629499534213120,5652720409116672,17.74,5426227322028032,,[u'city fee']
5629499534213120,5652720409116672,20.3,5707702298738688,,[u'basic service']
5629499534213120,5652720409116672,15.29,5989177275449344,,[u'resource adjustment']
5629499534213120,5652720409116672,250.99,6270652252160000,,[u'cost of gas']
5629499534213120,5652720409116672,5.76,6552127228870656,,[u'interim adjustment']
5629499534213120,5652786310021120,9.73,4863277368606720,,[u'lighting']
5629499534213120,5652786310021120,147.29,5144752345317376,,[u'energy charge']
5629499534213120,5652786310021120,-58.5,5426227322028032,,[u'credit']
5629499534213120,5652786310021120,11.5,5707702298738688,,[u'basic charge']
5629499534213120,5652786310021120,25.0,5989177275449344,,[u'franchise fee']
5629499534213120,5652786310021120,12.51,6270652252160000,,[u'pca']
5629499534213120,5654153720233984,0.0,4863277368606720,,[u'gas affordability']
5629499534213120,5654153720233984,0.0,5144752345317376,,[u'distribution']
5629499534213120,5654153720233984,1.25,5426227322028032,,[u'city fee']
5629499534213120,5654153720233984,25.0,5707702298738688,,[u'basic service']
5629499534213120,5654153720233984,0.0,5989177275449344,,[u'resource adjustment']
5629499534213120,5654153720233984,0.0,6270652252160000,,[u'cost of gas']
5629499534213120,5654313976201216,12.03,5144752345317376,,[u'Fuel & Materials']
5629499534213120,5654313976201216,74.25,5707702298738688,,[u'Trash']
5629499534213120,5654313976201216,14.67,6270652252160000,,[u'Tax']
5629499534213120;5066549580791808,5655638436741120,789.04,4863277368606720,7292.29,[u'other']
5629499534213120,5655638436741120,2404.82,5144752345317376,,[u'demand charge']
5629499534213120,5655638436741120,25.7,5707702298738688,,[u'base charge']
5629499534213120,5655638436741120,4072.73,6270652252160000,7292.29,[u'energy charge']
5066549580791808,5655869022797824,0.67,4863277368606720,,[u'Power Cost Adjustment']
5629499534213120,5655869022797824,13.75,5144752345317376,,[u'Power Cost Adjustment']
5629499534213120,5655869022797824,100.94,5707702298738688,,[u'Energy Charge']
5629499534213120;5066549580791808,5655869022797824,36.5,5989177275449344,161.17,[u'other']
5066549580791808,5655869022797824,9.31,6270652252160000,,[u'Lighting']
5910974510923776,5655980960382976,3.99,4722539880251392,,[u'MN Solid waste']
5629499534213120,5655980960382976,54.54,4863277368606720,,[u'electric charge']
5910974510923776,5655980960382976,23.49,5144752345317376,,[u'Garbage charge']
4785074604081152,5655980960382976,16.0,5426227322028032,,[u'Street light']
5066549580791808,5655980960382976,8.2,5707702298738688,,[u'water charge']
5629499534213120,5655980960382976,13.0,5848439787094016,,[u'fire protection']
5066549580791808,5655980960382976,20.42,5989177275449344,,[u'storm water']
5910974510923776,5655980960382976,7.38,6270652252160000,,[u'pest and forestry charge']
6192449487634432,5655980960382976,16.15,6552127228870656,,[u'waste water']
5629499534213120,5656058538229760,1.85,4863277368606720,,[u'meter fee']
5629499534213120,5656058538229760,34.13,5144752345317376,,[u'energy charge']
5629499534213120,5656058538229760,9.5,5707702298738688,,[u'basic charge']
5629499534213120,5656058538229760,0.0,5989177275449344,,[u'HPS Overhead']
5629499534213120,5656058538229760,2.76,6270652252160000,,[u'pca']
5629499534213120,5657382461898752,32.37,4863277368606720,,[u'Tax']
5629499534213120,5657382461898752,142.8,5144752345317376,,[u'Basic Service']
5629499534213120,5657382461898752,100.91,5707702298738688,,[u'County Environmental']
5629499534213120,5657382461898752,47.6,5989177275449344,,[u'Fuel/Environmental']
5629499534213120,5657382461898752,3.25,6270652252160000,,[u'Admin Fee']
5629499534213120,5657535201673216,32.25,4863277368606720,,[u'Tax']
5629499534213120,5657535201673216,142.8,5144752345317376,,[u'Basic Service']
5629499534213120,5657535201673216,100.52,5707702298738688,,[u'County Environmental']
5629499534213120,5657535201673216,46.86,5989177275449344,,[u'Fuel/Environmental']
5629499534213120,5657535201673216,3.25,6270652252160000,,[u'Admin Fee']
5066549580791808,5657582312095744,18.0,4722539880251392,,[u'base charge']
5629499534213120,5657582312095744,0.0,4863277368606720,,[u'electricity heat']
6192449487634432,5657582312095744,18.0,5144752345317376,,[u'base charge']
5066549580791808,5657582312095744,6.68,5426227322028032,,[u'pca']
6192449487634432,5657582312095744,12.9,5707702298738688,,[u'pca']
5629499534213120;5066549580791808,5657582312095744,3.89,5848439787094016,,[u'tax']
5629499534213120,5657582312095744,0.0,5989177275449344,,[u'pca']
5066549580791808,5657582312095744,31.81,6270652252160000,,[u'electricity']
6192449487634432,5657582312095744,61.38,6552127228870656,,[u'electric']
4785074604081152,5658962204557312,17.61,4722539880251392,,[u'lighting']
5629499534213120,5658962204557312,10.5,4863277368606720,,[u'service charge']
5629499534213120,5658962204557312,10.5,5144752345317376,,[u'service charge']
6192449487634432,5658962204557312,462.94,5426227322028032,,[u'demand charge']
5629499534213120,5658962204557312,73.5,5707702298738688,,[u'energy charge']
5910974510923776,5658962204557312,17.61,5848439787094016,,[u'lighting']
5066549580791808,5658962204557312,1262.77,5989177275449344,,[u'energy charge']
5629499534213120,5658962204557312,24.36,6270652252160000,,[u'other']
5066549580791808,5658962204557312,481.55,6552127228870656,,[u'other']
5629499534213120,5659118702428160,1.85,4863277368606720,,[u'meter fee']
5629499534213120,5659118702428160,252.87,5144752345317376,,[u'energy charge']
5629499534213120,5659118702428160,9.5,5707702298738688,,[u'basic charge']
5629499534213120,5659118702428160,0.0,5989177275449344,,[u'HPS Overhead']
5629499534213120,5659118702428160,15.95,6270652252160000,,[u'pca']
5629499534213120,5659313586569216,12.03,5144752345317376,,[u'Fuel & Materials']
5629499534213120,5659313586569216,74.25,5707702298738688,,[u'Trash']
5629499534213120,5659313586569216,14.67,6270652252160000,,[u'Tax']
5066549580791808,5659822271758336,12.65,5144752345317376,,[u'water']
5629499534213120,5659822271758336,5.35,5707702298738688,,[u'sewer']
5629499534213120;5066549580791808,5659822271758336,0.53,6270652252160000,34.2,[u'other']
5629499534213120,5660612814176256,3.44,4863277368606720,,[u'gas affordability']
5629499534213120,5660612814176256,97.78,5144752345317376,,[u'distribution']
5629499534213120,5660612814176256,26.34,5426227322028032,,[u'city fee']
5629499534213120,5660612814176256,25.0,5707702298738688,,[u'basic service']
5629499534213120,5660612814176256,13.62,5989177275449344,,[u'resource adjustment']
5629499534213120,5660612814176256,386.99,6270652252160000,,[u'cost of gas']
5629499534213120,5660980839186432,1.85,4863277368606720,,[u'meter fee']
5629499534213120,5660980839186432,395.73,5144752345317376,,[u'energy charge']
5629499534213120,5660980839186432,9.5,5707702298738688,,[u'basic charge']
5629499534213120,5660980839186432,0.0,5989177275449344,,[u'HPS Overhead']
5629499534213120,5660980839186432,35.14,6270652252160000,,[u'pca']
5629499534213120,5662329727352832,1.35,4863277368606720,,[u'EAC']
5629499534213120,5662329727352832,15.5,5144752345317376,,[u'service charge']
6192449487634432,5662329727352832,6.0,5426227322028032,,[u'Non Essential Water']
5629499534213120,5662329727352832,15.26,5707702298738688,,[u'electricity']
5066549580791808,5662329727352832,9.75,5989177275449344,,[u'Essential Water']
5629499534213120,5662329727352832,0.57,6270652252160000,,[u'franchise fee']
4785074604081152,5662329727352832,15.0,6552127228870656,,[u'sewer']
5629499534213120,5662457099976704,20.0,4863277368606720,,[u'base fee']
5629499534213120,5662457099976704,10.08,5144752345317376,,[u'usage']
5629499534213120,5662457099976704,15.08,5707702298738688,,[u'sanitary sewer']
5629499534213120,5662457099976704,8.88,6270652252160000,15.24,[u'other']
5629499534213120,5662543133540352,1.85,4863277368606720,,[u'meter fee']
5629499534213120,5662543133540352,21.81,5144752345317376,,[u'energy charge']
5629499534213120,5662543133540352,9.5,5707702298738688,,[u'basic charge']
5629499534213120,5662543133540352,0.0,5989177275449344,,[u'franchise fee']
5629499534213120,5662543133540352,1.82,6270652252160000,,[u'pca']
6192449487634432,5663284820705280,58.69,4722539880251392,,[u'other']
5629499534213120;5066549580791808,5663284820705280,402.06,4863277368606720,2463.33,[u'other']
5066549580791808,5663284820705280,801.24,5144752345317376,,[u'Demand Charge Summer']
6192449487634432,5663284820705280,8.0,5426227322028032,,[u'Distribution Charge']
5629499534213120,5663284820705280,597.91,5707702298738688,,[u'Energy Charge']
6192449487634432,5663284820705280,29.52,5989177275449344,,[u'Cost of Gas']
5629499534213120,5663284820705280,662.12,6270652252160000,,[u'Fuel Cost Charge']
6192449487634432,5663284820705280,0.26,6552127228870656,,[u'Gas Affordability']
5629499534213120,5664248772427776,9.69,5144752345317376,,[u'Fuel & Materials']
5629499534213120,5664248772427776,65.0,5707702298738688,,[u'Trash']
5629499534213120,5664248772427776,12.7,6270652252160000,,[u'Tax']
5629499534213120,5664902681198592,9.29,5144752345317376,,[u'Fuel & Materials']
5629499534213120,5664902681198592,65.0,5707702298738688,,[u'Trash']
5629499534213120,5664902681198592,12.63,6270652252160000,,[u'Tax']
5066549580791808,5665370564198400,20.42,4722539880251392,,[u'storm water']
5629499534213120,5665370564198400,7.38,4863277368606720,,[u'pest and forestry charge']
5629499534213120,5665370564198400,3.99,5144752345317376,,[u'MN Solid waste']
5629499534213120,5665370564198400,23.49,5426227322028032,,[u'Garbage charge']
4785074604081152,5665370564198400,16.15,5707702298738688,,[u'waste water']
5910974510923776,5665370564198400,16.0,5848439787094016,,[u'street-light']
6192449487634432,5665370564198400,54.1,5989177275449344,,[u'electric charge']
